Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying,Arithmancy_missing,Astronomy_missing,Herbology_missing,Defense Against the Dark Arts_missing,Divination_missing,Muggle Studies_missing,Ancient Runes_missing,History of Magic_missing,Transfiguration_missing,Potions_missing,Care of Magical Creatures_missing
1282,Slytherin,Rita,Madrid,0.2,1,0.7483259360066807,0.19347603856242085,0.5724200813047151,0.8065239614375792,0.735966735966736,0.9324999035294265,0.6887217197014441,0.5697747007282028,0.831637385811319,0.6067106914630147,0.5651458890906778,0.8347217551103598,0.1730142875754549,0,0,0,0,0,0,0,1,0,0,0
1283,Hufflepuff,Gayle,Bolling,1.0,1,0.4992499574718154,0.846968756189527,0.5468436599811602,0.153031243810473,0.9600191907884216,0.3095133623540998,0.3011074573398923,0.7894454838988804,0.7239462866315457,0.6527589843445223,0.6581188794733357,0.509427643078001,0.30431667173318283,0,0,0,0,0,0,0,0,0,0,0
1284,Slytherin,Samatha,Duffy,0.8,1,0.6237492847532592,0.25985506500942407,0.32979394518171823,0.740144934990576,0.1687723226184765,0.30961955528423185,0.2812675954932484,0.5601539431275463,0.6952003645291881,0.64884558718151,0.46551062869643767,0.29507046167995266,0.32774568984235897,0,0,0,0,0,0,0,0,0,0,0
1285,Gryffindor,Marshall,Giron,0.8,1,0.7297836475264061,0.6181059383516754,0.15143737797951945,0.38189406164832473,0.6719441334825951,0.2926272670254141,0.6339899283496029,0.21161086759327874,0.18529681676467982,0.2894829988577319,0.362296117674054,0.18986277111281663,0.6765970382594346,0,0,0,0,0,0,0,0,0,0,0
1286,Hufflepuff,Juana,Rendon,0.4,1,0.6505343086463665,0.7548177723624099,0.6618842856490607,0.2451822276375903,0.7456154379231302,0.2145633948521232,0.45908157018511264,0.7020526817216031,0.8336640465109635,0.5408895423292901,0.5607647734561145,0.43451406735057485,0.2829721631128675,0,0,0,0,0,0,1,0,0,0,0
1287,Hufflepuff,Sheri,Mccool,0.0,0,0.6141069854476284,0.7320025582135217,0.6976040412572763,0.26799744178647844,0.7285036515805746,0.19403916213356837,0.33263280380710736,0.5697747007282028,0.7963371379844135,0.5839482928558049,0.8180268910202395,0.45635047856897026,0.44054805228644633,0,0,0,0,0,0,0,1,0,1,0
1288,Ravenclaw,Rex,Ault,1.0,1,0.5640861079751944,0.2026099260011899,0.7295438824700949,0.7973900739988103,0.694706540860387,0.6897009912478047,0.5997175309341835,0.617077891821605,0.7212951025574966,0.508731041591552,0.8541101742897313,0.8276730605000789,0.3939505797542016,0,0,0,0,0,0,0,0,0,0,0
1289,Hufflepuff,Carmel,Adams,0.6,1,0.5326616457634196,0.7389816532463063,0.7872256007780918,0.2610183467536939,0.6622954315262007,0.27315553229980843,0.325100934587639,0.6063548224940467,0.6798197085937473,0.5434699681146512,0.5959501410358569,0.478506366227803,0.5189342945238199,0,0,0,0,0,0,0,0,0,0,0
1290,Ravenclaw,Barrett,Sweeney,0.6,0,0.6832578135873684,0.18086387498000384,0.7697779948852993,0.8191361250199963,0.6825523748600671,0.613970059359775,0.660054675862289,0.7755642356080079,0.654658480230683,0.6162467234335465,0.34731283475667457,0.8495995876564192,0.3549745950406045,0,0,0,0,0,0,0,0,0,0,0
1291,Hufflepuff,Tommy,Stidham,0.6,0,0.3603606390053044,0.793609146259474,0.6448048179342202,0.20639085374052604,0.8367716829255291,0.19312608695737876,0.44516615700418005,0.8234805333956692,0.7238339982903752,0.9573888129450612,0.25243806310828276,0.5650872889364018,0.48451817431710603,0,0,0,0,0,0,0,0,0,0,0
1292,Slytherin,Franklin,Groves,0.2,1,0.5776719298516926,0.1924901208922029,0.2415078966967091,0.8075098791077971,0.3109973879204649,0.21176489239874074,0.2137144447191562,0.7200064995120845,0.7594939702805827,0.7312475658094775,0.28575478294284007,0.3725707297818861,0.1774655838797933,0,0,0,0,0,0,0,0,0,0,0
1293,Slytherin,Lourdes,Shivers,0.6,0,0.5704344060745712,0.2795448800920924,0.10301193259003098,0.7204551199079079,0.24350978197132045,0.24367432076554005,0.2781489833011465,0.8469775243018987,0.7305012442832027,0.9890941605619428,0.7515286210816757,0.29374679611170806,0.1422677726147566,0,0,0,0,0,0,0,0,0,0,0
1294,Ravenclaw,Alyson,Vickers,0.2,1,0.3800163926820593,0.31017819917453565,0.6420278865315244,0.6898218008254645,0.793165947012101,0.6966142778906865,0.6392231263801937,0.7706032015637719,0.7920134919527322,0.8192034529911189,0.9121269893534021,0.8693933709480814,0.3677856429408955,0,0,0,0,0,0,0,0,0,0,0
1295,Slytherin,Garrett,Getz,0.8,1,0.5670630808963395,0.2832952083935815,0.16430560521282814,0.7167047916064186,0.15491230875846254,0.39185313850919057,0.3343442193973532,0.6314627017004301,0.7222812219752518,0.8464393862709256,0.6862509171990374,0.26659186014455666,0.271203369957007,0,0,0,0,0,0,0,0,0,0,0
1296,Ravenclaw,Saul,Thornton,0.6,0,0.5322286315203439,0.16752165881529751,0.6710760818258703,0.8324783411847027,0.6641078948771256,0.6497331907379972,0.6862953898488837,0.6981755368343184,0.7419883436741932,0.7319594561921439,0.3605901317332415,0.8442257581108555,0.39631736656967914,0,0,0,0,0,0,0,0,0,0,0
1297,Hufflepuff,Darwin,Gillespie,0.4,0,0.6300047940862626,0.6892091104931366,0.6454879925359737,0.31079088950686345,0.7206674129751053,0.18634348416090565,0.3043977581929985,0.7813998812917557,0.8099652436164813,0.5839482928558049,0.48782227899081415,0.4834369151938836,0.3117427367872498,0,0,0,0,0,0,0,0,0,1,0
1298,Ravenclaw,Tiffany,Wagoner,1.0,1,0.8551490032940012,0.1916352032265283,0.6630839818479359,0.8083647967734718,0.8126232741617356,0.9156320290312205,1.0,0.728261075490739,0.8845918730147192,0.8654148353238318,0.35045053941498705,0.9403541977463717,0.28160420376080253,0,0,0,0,0,0,0,0,0,0,0
1299,Ravenclaw,Lauretta,Edge,0.2,1,0.5908479346767085,0.3489978502964881,0.7320562687008456,0.651002149703512,0.841995841995842,0.6620630049553138,0.671005201220075,0.6942694295782135,0.7848868642696827,0.6592878793912448,0.37009568248444735,0.8467408630580244,0.373518044035263,0,0,0,0,0,0,0,0,0,0,0
1300,Slytherin,Les,Asher,1.0,1,0.4809473733046719,0.2050253777033716,0.2597077978086967,0.7949746222966285,0.3071592302361533,0.28055801098120103,0.31501890332350235,0.6793539906624867,0.7173140271397924,0.8007885958671421,0.5029457352561418,0.4081589454245527,0.2861206409866678,0,0,0,0,0,0,0,0,0,0,0
1301,Gryffindor,Richie,Mcmanus,0.2,0,0.5857600173205697,0.6760586293110521,0.24532710532278926,0.32394137068894807,0.7464150541073619,0.317372190527496,0.6954685338163139,0.140899190152761,0.21382398832106,0.3259358934344446,0.6669105203185122,0.2616166743120172,0.8054457810396491,0,0,0,0,0,0,0,0,0,0,0
1302,Hufflepuff,Alice,Novak,0.8,0,0.6899231399718541,0.7412946462096646,0.7034071990142351,0.25870535379033555,0.8032944186790341,0.07268910711542247,0.5076087438568279,0.4503976653906997,0.8568112072717428,0.6755184164611002,0.5928312107233237,0.4598419798780376,0.5608633343466366,0,0,0,0,0,0,0,0,0,0,0
1303,Hufflepuff,Ivonne,Binder,0.6,0,0.8089711272288634,0.5933989067935924,0.689082936866483,0.4066010932064078,0.7853297084066314,0.09962444399799132,0.15191081449942126,0.6949646659884198,0.954931676221867,0.45088665649777293,0.691302592420237,0.48924728767870884,0.1698006687801277,0,0,0,0,0,0,0,0,0,0,0
1304,Gryffindor,Trena,Crain,0.4,0,0.7531122898721061,0.6425941251742084,0.1555788776400756,0.3574058748257916,0.6457167226397995,0.3846329976780847,0.6754901896363156,0.2297561857810466,0.6419646504520408,0.3561508853586922,0.49932922133159363,0.19376919876543966,0.6559256524948973,0,0,0,0,0,0,0,0,1,0,0
1305,Slytherin,Shelby,Hough,0.2,1,0.7403692992901659,0.3151831371998226,0.15155481997519082,0.6848168628001776,0.1827389519697212,0.33386043478657684,0.27984039515221204,0.621692491426894,0.7461045849103296,0.7359561787340071,0.7156901735053388,0.2048138754962698,0.18684587657966736,0,0,0,0,0,0,0,0,0,0,0
1306,Hufflepuff,Denver,Whitney,0.2,0,0.5673723767842507,0.7539180680993043,0.6875089060671205,0.2460819319006958,0.8452476144783837,0.34679200190802684,0.23318755265589672,0.6873572875592723,0.6885084648151248,0.41193913022147344,0.6047059102777763,0.5132812925488998,0.340535024102141,0,0,0,0,0,0,0,0,0,0,0
1307,Ravenclaw,Lindsey,Horowitz,0.8,0,0.5702024341586379,0.2307516613221979,0.6755269521455902,0.7692483386778023,0.7442827442827442,0.8572442017840887,0.7078128480319985,0.60159853267445,0.7121571443116245,0.542784410460813,0.4646862707107262,0.8535893936067654,0.392387197637556,0,0,0,0,0,0,0,0,0,0,0
1308,Ravenclaw,Nita,Girard,1.0,1,0.5618669099794318,0.2034871961157617,0.5183612566858244,0.7965128038842385,0.6708779785702863,0.7357108883403786,0.7855766872853073,0.6421905875139287,0.6954903414145212,0.7759300755999684,0.481372760489294,0.7815856362494035,0.40812958700655755,0,0,0,0,0,0,0,0,0,0,0
1309,Gryffindor,Ivory,Pendergrass,0.2,1,0.48987829206810696,0.6472945749245642,0.10587493043430901,0.35270542507543584,0.6340956340956341,0.251395597096405,0.661648998842325,0.2698347908775902,0.20358337052008557,0.5515327279414968,0.23248534117202954,0.20548005967303407,0.759130585834021,0,0,0,0,0,0,0,0,0,0,0
1310,Ravenclaw,Gaye,Kimble,0.6,0,0.3964477367273402,0.12121937161266545,0.6834324693634548,0.8787806283873347,0.5824937363398901,0.5928355487258711,0.4905674983695204,0.6108314039106498,0.5989930444311842,0.46811185047987425,0.4782333598919748,0.7893468363129607,0.4565727189820646,0,0,0,0,0,0,0,0,0,0,0
1311,Hufflepuff,Vicky,Soto,0.8,0,0.7049935821103258,0.7094022188061476,0.7821759847088638,0.2905977811938525,0.7068607068607069,0.22100144368235028,0.23718302393047028,0.734994182471048,0.7735243848304649,0.5185180178337122,0.44663441992154634,0.4846353729480378,0.3231423980544578,0,0,0,0,0,0,0,0,0,0,0
1312,Hufflepuff,Curtis,Nunez,0.2,0,0.33945996937970707,0.9216553318072918,0.7201466028092663,0.07834466819270831,0.7492936723705955,0.3282990324169441,0.13256169737904638,0.6551479017036952,0.6903850879627024,0.49677928633529544,0.5886866262028293,0.4282980327774972,0.4591783558431407,0,0,0,0,0,0,0,0,0,0,0
1313,Gryffindor,Elden,Word,0.2,1,0.5277593059400275,0.6782138352692367,0.18474980247071096,0.3217861647307633,0.7026493949570873,0.285143166001811,0.6064801063207071,0.5697747007282028,0.20470250724902211,0.3466511304654332,0.5270152593555679,0.2197245540384014,0.7632127502497069,0,0,0,0,0,0,0,1,0,0,0
1314,Hufflepuff,Dionne,Ingraham,1.0,1,0.5425668465737749,0.7747954450674127,0.6380796267738791,0.22520455493258737,0.8412495335572258,0.3659946312186209,0.2416242019190603,0.7802617861255097,0.672820003929852,0.5165975209082746,0.25600583624523143,0.5103549108132955,0.3019064576366874,0,0,0,0,0,0,0,0,0,0,0
1315,Hufflepuff,Easter,Searcy,0.6,0,0.36224734392156255,0.8336593440969506,0.6587425353723421,0.16634065590304944,0.6740764433072125,0.33370569822944085,0.21794537869621317,0.6391542780043554,0.6911705504165339,0.5906004987254545,0.9041455301657982,0.4232939312390134,0.4754635862248665,0,0,0,0,0,0,0,0,0,0,0
1316,Hufflepuff,Ruben,Hyman,0.6,1,0.43926202001144393,0.770137327284861,0.8018329640053172,0.2298626727151391,0.6489151873767258,0.2711527883379383,0.22762262228624888,0.5675333116746984,0.7046228312855898,0.4824786418476724,0.5647068416282964,0.45965444889190965,0.5313979241759673,0,0,0,0,0,0,0,0,0,0,0
1317,Slytherin,Lia,Layton,0.8,1,0.5783446484078995,0.24891529819938388,0.20882618537366485,0.7510847018006163,0.00015992323684631984,0.23662072665657571,0.16234846359933863,0.6447957291473939,0.8656567751936498,0.8733419433059316,0.3513718326766891,0.19560071396527573,0.21175142224345334,0,0,0,0,0,0,0,0,0,0,0
1318,Slytherin,Luisa,Ritchie,0.4,1,0.635943275134157,0.23092633582787833,0.2922085119356677,0.7690736641721219,0.29569806492883416,0.24511740079875582,0.2809651339152491,0.7123810980267157,0.6325744132255754,0.6823128972302246,0.44520415353692894,0.3595067261300851,0.24573326963998787,0,0,0,0,0,0,0,0,0,0,0
1319,Hufflepuff,Della,Kirkwood,0.6,1,0.44172092232033777,0.7581304239728676,0.7290867249068939,0.24186957602713255,0.7078735540274002,0.2749802803302312,0.3098138806042307,0.5656750690131355,0.7055362995293482,0.5536879812139339,0.5270186198503211,0.4766074746257667,0.53302644721414,0,0,0,0,0,0,0,0,0,0,0
1320,Gryffindor,Gale,Redmon,1.0,0,0.4067318250003866,0.7527412261727328,0.5220189465058446,0.24725877382726735,0.6723705954475185,0.18066123461312236,0.6121592751653585,0.12991548209278028,0.08246601292284825,0.3635749938257927,0.37234770926223554,0.16224883340566995,0.9201155165675078,0,0,1,0,0,0,0,0,0,0,0
1321,Gryffindor,Cecil,Jeffries,0.4,0,0.6222646644912856,0.5962000716959112,0.13979142638549236,0.4037999283040889,0.6259928567620875,0.15868257397140753,0.6445750019665898,0.2661089988870379,0.36374385598367853,0.5790385632541571,0.7214602104281237,0.20890221943483553,0.6811569027663178,0,0,0,0,0,0,0,0,0,0,0
1322,Hufflepuff,Jennie,Easterling,0.8,0,0.5414379165828991,0.7687392626896169,0.747929468259578,0.23126073731038307,0.6904952289567674,0.2649270902691317,0.45908157018511264,0.7817027669535564,0.7138485294293159,0.6520470561469279,0.5566475208642423,0.48693543487818086,0.38945585616884526,0,0,0,0,0,0,1,0,0,0,0
1323,Gryffindor,Kimberlee,Brand,0.4,0,0.8356788271499931,0.5410180576949241,0.2058307296431162,0.4589819423050759,0.6931073084919239,0.2753234619731295,0.6818477928306697,0.11549136504445415,0.22390282919755164,0.18659465934932284,0.4512344495920814,0.22297799205969143,0.693186259608286,0,0,0,0,0,0,0,0,0,0,0
1324,Ravenclaw,Homer,Matlock,0.6,1,0.5238003185747645,0.2150576001460434,0.8186679924019318,0.7849423998539568,0.7446025907564369,0.8155740484260878,0.45908157018511264,0.6382873689808419,0.6419646504520408,0.7425156718968348,0.5707287179969014,0.9550537635616071,0.4459547487731793,0,0,0,0,0,0,1,0,1,0,0
1325,Gryffindor,Ariel,Lilley,1.0,0,0.6939439865146992,0.6938062516954359,0.2869244503870352,0.30619374830456425,0.7528652913268299,0.2706919715474531,0.7584154488975008,0.14530738009680133,0.2577600641149504,0.38078708973434333,0.7780119229331701,0.25924530568954424,0.806922308594259,0,0,0,0,0,0,0,0,0,0,0
1326,Ravenclaw,Leone,Loera,0.2,0,0.72677574501647,0.2712197006559985,0.6368471080420646,0.7287802993440017,0.7907670984594061,0.7244494017317066,0.7071157569143468,0.5928465501946569,0.7043542626239403,0.5067250762010337,0.5440520620633458,0.7852396831287793,0.3566031180787771,0,0,0,0,0,0,0,0,0,0,0
1327,Ravenclaw,Augusta,Graham,0.4,1,0.4411487249277021,0.23177680613563478,0.69004035174156,0.7682231938643653,0.6211951596566981,0.6990020357491725,0.6215156929539095,0.6384372015359496,0.7042942410755094,0.6559548270232647,0.8332153363019812,0.8025304330786692,0.45220827723976204,0,0,0,0,0,0,0,0,0,0,0
1328,Gryffindor,Christi,Dykes,0.6,1,0.7532746702132596,0.8296195846530257,0.27311448662324883,0.17038041534697435,0.7095794018870942,0.34387851469277814,0.7941076154141646,0.24492365521586826,0.25619180909569617,0.5221298800480471,0.3494279464877962,0.19909418041940707,0.7713336518000609,0,0,0,0,0,0,0,0,0,0,0
1329,Gryffindor,Terry,Guillory,0.4,0,0.627190201506271,0.804410003636715,0.18990691185771225,0.19558999636328508,0.6608561223945839,0.3125931958757193,0.6697499869648339,0.2653979044998,0.2109187805377485,0.49118028326689306,0.5143709210790817,0.15789884443855542,0.7484257610630999,0,0,0,0,0,0,0,0,0,0,0
1330,Gryffindor,Fermin,Shockley,1.0,0,0.6921732675564078,0.7953910339753718,0.2591625503871068,0.20460896602462825,0.6225811610426996,0.09897767698617488,0.7141390221620112,0.14778511752981804,0.23644884691085488,0.501899387638259,0.3736865176591843,0.11427964238851665,0.8687627567637991,0,0,0,0,0,0,0,0,0,0,0
1331,Hufflepuff,Melba,Cornelius,0.6,0,0.6111532097180769,0.8381277609797052,0.6021273685514934,0.16187223902029482,0.8452476144783837,0.2048365625746997,0.31179937640286426,0.5213458769881317,0.8283673872602508,0.5401363613774441,0.7854650607883595,0.40592148740145567,0.4197463846788553,0,0,0,0,0,0,0,0,0,0,0
1332,Ravenclaw,Dena,Bowles,0.8,0,0.6957301702673863,0.14961042042298703,0.6229459056159814,0.8503895795770131,0.701156778079855,0.6822325570190324,0.6931927241066074,0.7232595761826761,0.6771337487293198,0.6181679115423048,0.2817464841216217,0.8210794373396653,0.31061362748078347,0,0,0,0,0,0,0,0,0,0,0
1333,Hufflepuff,Wilfred,Sheffield,0.6,1,0.5402703246060344,0.7285775973115559,0.6816188111537606,0.2714224026884442,0.8449277680046909,0.19406507347312635,0.3782531801183524,0.5884976185531143,0.7808215792387865,0.606729197459085,0.7659158692916112,0.5205860174875458,0.4687323576670865,0,0,0,0,0,0,0,0,0,0,0
1334,Ravenclaw,Jere,Bogan,0.6,1,0.559655444380867,0.08409642517224732,0.6059835698116487,0.9159035748277531,0.6119729196652274,0.7778504614492876,0.7248985520838798,0.6802624748032342,0.7212186901033183,0.7040492618507425,0.5792672480357243,0.8512862435915222,0.36105441438311553,0,0,0,0,0,0,0,0,0,0,0
1335,Slytherin,Suzan,Bragg,0.4,1,0.6753243740624468,0.5075954586018546,0.25376771915376195,0.7190145268005796,0.07692307692307696,0.31360099891168564,0.26583233587322175,0.5716431237462415,0.7379859169768954,0.7251189713975537,0.5457442554316544,0.21258069026001145,0.28060537629739,0,1,0,0,0,0,0,0,0,0,0
1336,Ravenclaw,Johnnie,Lassiter,1.0,0,0.39320012990427294,0.24864848597630665,0.8634418898546321,0.7513515140236935,0.7117650194573272,0.8455262417196273,0.6248146456650534,0.5912644998083357,0.870955482017709,0.599208793067151,0.4993815726374915,0.9351061374849178,0.4517088635080558,0,0,0,0,0,0,0,0,0,0,0
1337,Hufflepuff,Brandie,Lerner,0.8,0,0.725476702287243,0.6161580051031901,0.7451058667065831,0.38384199489681003,0.6018444479982942,0.3207961652293914,0.32818880487264196,0.4658827893830199,0.6979713506989409,0.33724266791810537,0.39213437296128284,0.4354017514495748,0.46708212098840496,0,0,0,0,0,0,0,0,0,0,0
1338,Ravenclaw,Tanya,Farrar,0.2,1,0.6733294155854198,0.16543239384882213,0.8109031023438102,0.834567606151178,0.7608614531691454,0.7862233513285027,0.7184841525175069,0.7165021247770047,0.7406836787744998,0.5667356887849573,0.4407248838170869,0.9381650261448516,0.3427063881530377,0,0,0,0,0,0,0,0,0,0,0
1339,Hufflepuff,Lorri,Dagostino,0.2,0,0.8763048420271252,0.6548875610483554,0.6038263369680693,0.3451124389516447,0.8827229596460366,0.0,0.45908157018511264,0.47253815159929785,1.0,0.5989790048687185,0.5255075235066763,0.44970969192701593,0.3553871542102749,0,0,0,0,0,0,1,0,0,0,0
1340,Slytherin,Napoleon,Silver,0.4,0,0.5773858311553748,0.24380796996720352,0.35279851269242185,0.7561920300327967,0.22922330614638312,0.28569211923454196,0.2881627121818862,0.643981736589305,0.6281471201099181,0.6658086549829619,0.5258637218002076,0.35404530726166084,0.32835367177661007,0,0,0,0,0,0,0,0,0,0,0
1341,Ravenclaw,Shari,Bernier,0.6,0,0.8231214141007995,0.27259727874463885,0.7381336660725196,0.7274027212553612,0.841995841995842,0.634006990232253,0.7181939567607137,0.7608035282630593,0.755885949075509,0.6159081019958629,0.3091346929440902,0.8520532116365791,0.2798671125200851,0,0,0,0,0,0,0,0,0,0,0
1342,Hufflepuff,Tonia,Fournier,0.6,1,0.5722327315671748,0.7729773436126929,0.5387965802871019,0.22702265638730715,0.8697691774614851,0.13478976572761234,0.3805509022995234,0.6910812424460603,0.8668335939981348,0.801647314378967,0.547508619009429,0.47024433490788264,0.35986016415512223,1,0,0,0,0,0,0,0,0,0,0
1343,Slytherin,Dorsey,Creighton,0.4,1,0.5498971591172696,0.26668778519757647,0.13136315429489778,0.7333122148024237,0.09973879204648438,0.3468313735810761,0.2618359933199057,0.7156217589594794,0.7412286172816236,0.908058440047597,0.5565766704392334,0.2419407997242061,0.20764754418725845,0,0,0,0,0,0,0,0,0,0,0
1344,Ravenclaw,Latoya,Gifford,1.0,1,0.3498755084051158,0.20560144632145846,0.7205315912857715,0.7943985536785417,0.6798869875792953,0.7193198747391717,0.5981998674093781,0.5525602122245652,0.7178325737642619,0.5544714840252031,0.737314616639115,0.8512402030500178,0.4981977678377557,0,0,0,0,0,0,0,0,0,0,0
1345,Hufflepuff,Porter,Healy,0.4,1,0.59254906206022,0.5075954586018546,0.6815378555490229,0.2601237427353956,0.6892691508076123,0.35001410282746775,0.3682327416998969,0.5565680264551951,0.6595713607125272,0.49953872578576336,0.6585490414994494,0.44401835108607973,0.48794892951752294,0,1,0,0,0,0,0,0,0,0,0
1346,Slytherin,Morton,Grantham,0.2,0,0.5300248983189768,0.1999405658019537,0.14940331132900336,0.8000594341980465,0.28258435950743643,0.2110190408283929,0.16454652616123716,0.8485368303940578,0.7699319492161867,0.8598743009304879,0.573501010836103,0.3507323534184259,0.08978590350458157,0,0,0,0,0,0,0,0,0,0,0
1347,Hufflepuff,Kristine,Burdick,0.2,0,0.6397553469526622,0.7141864627193579,0.7659667029689871,0.2858135372806422,0.7762673916520071,0.30254997018004554,0.14902211764737752,0.6834393525024248,0.7312804047865059,0.3259259296411801,0.302153246673238,0.49949973021365657,0.30281843053806407,0,0,0,0,0,0,0,0,0,0,0
1348,Gryffindor,Pablo,Rome,0.2,0,0.6363066978024527,0.6385124948378177,0.1850733315532987,0.36148750516218237,0.7043019350711658,0.3400045674364585,0.6739359922304802,0.24304223892668045,0.31445387142301556,0.44641541408367813,0.5542971407962941,0.25828575342819593,0.678334129500152,0,0,0,0,0,0,0,0,0,0,0
1349,Slytherin,Genaro,Keyes,0.2,1,0.5024589023088938,0.21954851960523444,0.31521654216905065,0.7804514803947658,0.164934164934165,0.20328738527402307,0.20838250912680276,0.5743943716193514,0.875711008463557,0.7857326254243386,0.763863822131442,0.322353132076277,0.2949363790333087,0,0,0,0,0,0,0,0,0,0,0
1350,Slytherin,Estela,Burleson,1.0,0,0.7365340302800675,0.28367943244976973,0.3158800190155617,0.7163205675502304,0.26147449224372304,0.2668229079133807,0.29508707972678955,0.6319308811171641,0.6265841429008192,0.6035347871841092,0.21683475347433218,0.29823518743834426,0.2711382290354801,0,0,0,0,0,0,0,0,0,0,0
1351,Ravenclaw,Stacia,Tillery,0.4,1,0.4929016593724386,0.35341816266268,0.6323510777699923,0.6465818373373201,0.801695186310571,0.3955723885441402,0.7418809822831267,0.6447858322365273,0.803023257386144,0.7843245273287253,0.4049271675637638,0.8245330394224943,0.4240456854996309,0,0,0,0,0,1,0,0,0,0,0
1352,Ravenclaw,Marty,Wooley,0.2,0,0.537061379768956,0.2716131893857182,0.7217473426362364,0.7283868106142819,0.7718961565115411,0.6835546692625066,0.7835778673821221,0.6971815894093571,0.7918817867182434,0.8164294500698268,0.5077364037686961,0.8856942492556317,0.4354887740478569,0,0,0,0,0,0,0,0,0,0,0
1353,Ravenclaw,Sebastian,Gaines,0.2,1,0.5489847362479315,0.11210146849220201,0.659826690441242,0.8878985315077982,0.6065888373580682,0.8102565825363621,0.7038559867862005,0.692813918382834,0.79705185547847,0.7296699024677253,0.5357955080513485,0.8692538456485227,0.34390063838103097,0,0,0,0,0,0,0,0,0,0,0
1354,Hufflepuff,Ahmad,Barnette,0.8,0,0.43792431529622816,0.858544209438487,0.7681281639003708,0.14145579056151292,0.653552961245269,0.27647356498437575,0.27927689049510246,0.6780297242216805,0.6959253366440732,0.6612658215849498,0.431390734357031,0.4404036071079861,0.5149606983106788,0,0,0,0,0,0,0,0,0,0,0
1355,Ravenclaw,Sabina,Fox,0.2,0,0.369237430988355,0.20637449036594385,0.6962072259181633,0.7936255096340563,0.6577642731488885,0.748956846406881,0.5936970175971819,0.678024342760951,0.8535142311535444,0.7385183692088593,0.47154619417181604,0.870568246961465,0.3843748642897469,0,0,0,0,0,0,0,0,0,0,0
1356,Hufflepuff,Leila,Ruiz,0.2,1,0.5722327315671748,0.8335061055408381,0.5436205958269351,0.16649389445916177,0.8189135881443573,0.2842560341938326,0.10090365775576357,0.705901392302652,0.8416584516868642,0.4542153603581867,0.2429640522897019,0.37817616571001567,0.1811569027663178,1,0,0,0,0,0,0,0,0,0,0
1357,Hufflepuff,Danilo,Pickard,1.0,1,0.5961446267571873,0.6931119744540206,0.722079902475482,0.30688802554597955,0.7975904898981822,0.24600582298271498,0.2654140640050735,0.6224990180607399,0.7557965577941023,0.4522347450628944,0.6166492868165748,0.5130367723559119,0.38732791939896644,0,0,0,0,0,0,0,0,0,0,0
1358,Gryffindor,Leif,Cantu,0.4,0,0.5355303651237957,1.0,0.33352069183309346,0.0,0.7312223466069621,0.1757909587699873,0.6877397286823242,0.17022971134490003,0.1655218716413658,0.4852595359400358,0.3469064420577183,0.1291167683582451,0.9501020541103921,0,0,0,0,0,0,0,0,0,0,0
1359,Ravenclaw,Blair,Candelaria,0.0,0,0.5537942873049503,0.18063353313279032,0.7826777384639307,0.8193664668672098,0.7035556266325497,0.7747831563266917,0.747370141077879,0.6567413655087092,0.7564461758653024,0.6651483706818748,0.3329648331169909,0.9143429762065854,0.43251400529812833,0,0,0,0,0,0,0,0,0,0,0
1360,Hufflepuff,Dianne,Vaught,0.8,0,0.3987442586950806,0.8728460197416882,0.7092706580401852,0.12715398025831173,0.7532917532917532,0.3346015205433348,0.13765165870178178,0.7264993266609138,0.6973797005074049,0.517733289646252,0.40296578425434104,0.45326435861314696,0.38997698354106053,0,0,0,0,0,0,0,0,0,0,0
1361,Slytherin,Bradly,Cain,0.4,1,0.6962482408796375,0.18808114607579585,0.10009662114147792,0.8119188539242043,0.08945039714270483,0.3028181510910111,0.14606571129092477,0.7574805095002793,0.7484289703445189,0.7567443795613601,0.5739886805398015,0.21385270058656725,0.0620358709341208,0,0,0,0,0,0,0,0,0,0,0
1362,Gryffindor,Cruz,Pannell,0.4,0,0.5876312574424323,0.7187904178349407,0.28795871799064293,0.28120958216505937,0.8411962258116105,0.34076675115934,0.6655701578872834,0.17077810494140794,0.23705602932840655,0.2746870557296131,0.40467590882769194,0.3027339659603191,0.7681634602857516,0,0,0,0,0,0,0,0,0,0,0
1363,Gryffindor,Lina,Townsend,0.2,0,0.7085040904381176,0.6511546249059611,0.199876219644345,0.34884537509403907,0.6229543152620075,0.11829715757746098,0.6498983871692768,0.12351876612316465,0.19802986027379682,0.33977722241409325,0.5858832550204942,0.13771034772399704,0.8009944847353108,0,0,0,0,0,0,0,0,0,0,0
1364,Ravenclaw,Ruth,Treat,0.2,0,0.534084406847811,0.3829555412015682,0.7103932460611602,0.617044458798432,0.8703555626632549,0.8554791035433771,0.7329988555523641,0.655200710029916,0.9310490270723687,0.7479076312534556,0.1570499318246578,0.8914734601544385,0.3496764667564164,0,0,0,0,0,0,0,0,0,0,0
1365,Hufflepuff,Fidel,Ginn,0.8,0,0.40847161436988694,0.8942973041734382,0.7247975757047996,0.10570269582656183,0.6595767364998135,0.45267565284196454,0.13898248597110693,0.7114064473232514,0.5940591083675693,0.44683535996209517,0.5448174557162384,0.41366135160431705,0.42220002605636864,0,0,0,0,0,0,0,0,0,0,0
